Date,DXY,SP500,US10Y,VIX
2022-04-29,102.95999908447266,4131.93017578125,2.88700008392334,33.400001525878906
2022-05-02,103.73999786376953,4155.3798828125,2.996000051498413,32.34000015258789
2022-05-03,103.47000122070312,4175.47998046875,2.9600000381469727,29.25
2022-05-04,102.58999633789062,4300.169921875,2.9170000553131104,25.420000076293945
2022-05-05,103.75,4146.8701171875,3.065999984741211,31.200000762939453
2022-05-06,103.66000366210938,4123.33984375,3.122999906539917,30.190000534057617
2022-05-09,103.6500015258789,3991.239990234375,3.0789999961853027,34.75
2022-05-10,103.91999816894531,4001.050048828125,2.993000030517578,32.9900016784668
2022-05-11,103.8499984741211,3935.179931640625,2.9210000038146973,32.560001373291016
2022-05-12,104.8499984741211,3930.080078125,2.816999912261963,31.770000457763672
2022-05-13,104.55999755859375,4023.889892578125,2.934999942779541,28.8700008392334
2022-05-16,104.19000244140625,4008.010009765625,2.877000093460083,27.469999313354492
2022-05-17,103.36000061035156,4088.85009765625,2.9679999351501465,26.100000381469727
2022-05-18,103.80999755859375,3923.679931640625,2.885999917984009,30.959999084472656
2022-05-19,102.72000122070312,3900.7900390625,2.8550000190734863,29.350000381469727
2022-05-20,103.1500015258789,3901.360107421875,2.7869999408721924,29.43000030517578
2022-05-23,102.08000183105469,3973.75,2.8589999675750732,28.479999542236328
2022-05-24,101.86000061035156,3941.47998046875,2.759999990463257,29.450000762939453
2022-05-25,102.05999755859375,3978.72998046875,2.749000072479248,28.3700008392334
2022-05-26,101.83000183105469,4057.840087890625,2.75600004196167,27.5
2022-05-27,101.66999816894531,4158.240234375,2.743000030517578,25.719999313354492
2022-05-31,101.75,4132.14990234375,2.8440001010894775,26.190000534057617
2022-06-01,102.55000305175781,4101.22998046875,2.930999994277954,25.690000534057617
2022-06-02,101.7699966430664,4176.81982421875,2.9130001068115234,24.719999313354492
2022-06-03,102.13999938964844,4108.5400390625,2.9570000171661377,24.790000915527344
2022-06-06,102.44000244140625,4121.43017578125,3.0380001068115234,25.06999969482422
2022-06-07,102.31999969482422,4160.68017578125,2.9719998836517334,24.020000457763672
2022-06-08,102.54000091552734,4115.77001953125,3.0290000438690186,23.959999084472656
2022-06-09,103.22000122070312,4017.820068359375,3.0439999103546143,26.09000015258789
2022-06-10,104.1500015258789,3900.860107421875,3.1559998989105225,27.75
2022-06-13,105.08000183105469,3749.6298828125,3.365999937057495,34.02000045776367
2022-06-14,105.5199966430664,3735.47998046875,3.4830000400543213,32.689998626708984
